CódigoItem,Descricao,Cidade Entrega,UF,Data Emissão NF,Valor
042262020,UNITANK 4000UNITA,Patos De Minas,MG,2011-09-16,6860.80
037090020,TMY 35ETMW 3,Patos De Minas,MG,2011-09-16,20938.85
033790020,LILC-180APCRC-1,Maringa,PR,2011-09-20,21440.00
09597020,TMY 603 (USADA)TMW 6,Santa Cruz Do Ri,SP,2011-09-21,25728.00
037090020,TMY 35ETMW 3,Mococa,SP,2011-09-22,18742.31
037090020,TMY 35ETMW 3,Santa Cruz Do Ri,SP,2011-09-22,24924.00
037372020,TMY 35E LILTMW 3,Mococa,SP,2011-09-22,29134.82
043103020,UNIMIY 1200 TUNIMI,Araras,SP,2011-09-22,8576.00
042540020,RY-250C - MOD. 2010RW-25,Terenos,MS,2011-09-23,162140.00
039316020,RY-85T - MERW-85,Varjao De Minas,MG,2011-09-23,36448.00
037372020,TMY 35E LILTMW 3,Panambi,RS,2011-09-23,34694.21
043239020,TMY 60 LIL EYPRETMW 6,Castro,PR,2011-09-23,39449.60
043239020,TMY 60 LIL EYPRETMW 6,Castro,PR,2011-09-23,39449.60
037372020,TMY 35E LILTMW 3,Patos De Minas,MG,2011-09-27,32524.48
037372020,TMY 35E LILTMW 3,Patos De Minas,MG,2011-09-27,31409.60
037372020,TMY 35E LILTMW 3,Londrina,PR,2011-09-27,36621.66
039532020,LEC-8511 TANDENLEC-8,Frutal,MG,2011-09-28,40200.00
037372020,TMY 35E LILTMW 3,Patos De Minas,MG,2011-09-30,32160.00
037143020,TMY 75TMW 7,Patos De Minas,MG,2011-09-30,38592.00
042017020,RY-200T - MOD. 2010RW-20,Matupa,MT,2011-09-30,116848.00
042567020,LOIC-1300 HIDRAULICA BPNCFC-1,Tubarao,SC,2011-10-03,12688.73
034192020,LILC 150AP CRC 1,Tubarao,SC,2011-10-03,17152.00
039589020,RY-150ERW-15,Boituva,SP,2011-10-05,88440.00
042700020,SMART 9000  2010SMART,Boituva,SP,2011-10-05,12328.00
043103020,UNIMIY 1200 TUNIMI,Brasilia,DF,2011-10-07,12596.00
042918020,TMY 60 EYPRESSTMW 6,Amaralina,GO,2011-10-07,32160.00
041711020,VM-70VM-70,Estrela,RS,2011-10-07,26864.32
040757020,RY-85TRW-85,Coxim,MS,2011-10-10,60998.80
042247020,RY-175T MOD. 2010RW-17,Barra Do Bugres,MT,2011-10-10,97552.00
037372020,TMY 35E LILTMW 3,Patos De Minas,MG,2011-10-11,32160.00
043239020,TMY 60 LIL EYPRETMW 6,Mococa,SP,2011-10-11,35293.46
042918020,TMY 60 EYPRESSTMW 6,Patos De Minas,MG,2011-10-11,27382.63
035873020,RY-150TRW-15,Costa Rica,MS,2011-10-13,75040.00
033790020,LILC-180APCRC-1,Tambau,SP,2011-10-13,25673.77
033790020,LILC-180APCRC-1,Bambui,MG,2011-10-14,26800.00
040526020,RY-110TRW-11,Pimenteiras Do O,RO,2011-10-14,57888.00
040526020,RY-110TRW-11,Cajuru,SP,2011-10-14,58424.00
045418020,TMY 35E LILTMW 3,Formosa,GO,2011-10-17,33768.00
045418020,TMY 35E LILTMW 3,Formosa,GO,2011-10-17,33768.00
032720020,SEGA PASTO 2000SEGA ,Dom Eliseu,PA,2011-10-17,14204.00
045009020,VM-200T TWINVM-20,Dom Eliseu,PA,2011-10-17,77720.00
037372020,TMY 35E LILTMW 3,Mococa,SP,2011-10-18,29134.82
037372020,TMY 35E LILTMW 3,Mococa,SP,2011-10-18,29134.82
040757020,RY-85TRW-85,Avai,SP,2011-10-20,50920.00
045418020,TMY 35E LILTMW 3,Patos De Minas,MG,2011-10-21,32160.00
045418020,TMY 35E LILTMW 3,Patos De Minas,MG,2011-10-21,32160.00
031744020,RYE-65RWE-6,Nova Mutum,MT,2011-10-24,39556.80
041719020,LOIC-1800 H SUPERCFC-1,Ponta Grossa,PR,2011-10-25,16232.22
037090020,TMY 35ETMW 3,Itaguaru,GO,2011-10-27,24120.00
031744020,RYE-65RWE-6,Patos De Minas,MG,2011-10-27,34411.74
045418020,TMY 35E LILTMW 3,Patos De Minas,MG,2011-10-27,32160.00
037201020,TMY 150TMW 1,Ituiutaba,MG,2011-10-28,76112.00
042918020,TMY 60 EYPRESSTMW 6,Esperanca,PB,2011-10-28,29948.43
035520020,GILON 11000 HGILON,Sao Manuel,SP,2011-10-31,19296.00
035520020,GILON 11000 HGILON,Sao Manuel,SP,2011-11-01,19296.00
037090020,TMY 35ETMW 3,Patos De Minas,MG,2011-11-08,20938.84
042918020,TMY 60 EYPRESSTMW 6,Patos De Minas,MG,2011-11-08,27228.80
037090020,TMY 35ETMW 3,Campo Grande,MS,2011-11-10,25728.00
042287020,UNITANK 600UNITA,Vilhena,RO,2011-11-10,10505.60
042247020,RY-175T MOD. 2010RW-17,Barra Do Bugres,MT,2011-11-10,97552.00
035873020,RY-150TRW-15,Riversul,SP,2011-11-14,72360.00
042981020,RY-200C - MOD. 2010RW-20,Guarda-Mor,MG,2011-11-16,144720.00
042981020,RY-200C - MOD. 201RW-20,Guarda-Mor,MG,2011-11-17,144720.00
042981020,RY-200C - MOD. 2010RW-20,Guarda-Mor,MG,2011-11-17,144720.00
042981020,RY-200C - MOD. 2010RW-20,Guarda-Mor,MG,2011-11-17,144720.00
045418020,TMY 35E LILTMW 3,Treze Tilias,SC,2011-11-17,34342.16
020208020,VM-450 - USADAVM-45,Tiete,SP,2011-11-18,16080.00
037207020,TMY 20E LILTMW 2,Paicandu,PR,2011-11-21,29480.00
040526020,RY-110TRW-11,Tangara Da Serra,MT,2011-11-22,48776.00
040526020,RY-110TRW-11,Tangara Da Serra,MT,2011-11-22,48776.00
040757020,RY-85TRW-85,Tangara Da Serra,MT,2011-11-22,45238.40
040757020,RY-85TRW-85,Tangara Da Serra,MT,2011-11-22,45238.40
040757020,RY-85TRW-85,Tangara Da Serra,MT,2011-11-22,45238.40
040757020,RY-85TRW-85,Tangara Da Serra,MT,2011-11-22,45238.40
037207020,TMY 20E LILTMW 2,Patos De Minas,MG,2011-11-23,28890.40
037090020,TMY 35ETMW 3,Patos De Minas,MG,2011-11-23,20796.80
045418020,TMY 35E LILTMW 3,Patos De Minas,MG,2011-11-23,32160.00
041711020,VM-70VM-70,Estrela,RS,2011-11-24,27514.81
041815020,VM-35 VM-35,Estrela,RS,2011-11-24,17909.37
036460020,TMY 20 ETMW 2,Cezarina,GO,2011-11-25,21172.00
037372020,TMY 35E LILTMW 3,Goiania,GO,2011-11-25,32160.00
037711020,LEC-8511LEC-8,Osasco,SP,2011-11-28,42880.00
039455020,TMY 65 LIL EYPRETMW 6,Campinas,SP,2011-11-28,24120.00
045418020,TMY 35E LILTMW 3,Patos De Minas,MG,2011-11-29,32160.00
045418020,TMY 35E LILTMW 3,Patos De Minas,MG,2011-11-29,34332.41
045418020,TMY 35E LILTMW 3,Panambi,RS,2011-11-29,36959.99
045418020,TMY 35E LILTMW 3,Lajeado,RS,2011-12-01,34001.04
043103020,UNIMIY 1200 TUNIMI,Patrocinio,MG,2011-12-01,15224.01
038692020,VM-150 STANDARDVM-15,Camapua,MS,2011-12-02,67810.85
042567020,LOIC-1300 HIDRAULICA BPNCFC-1,Barbosa Ferraz,PR,2011-12-02,16080.00
036952020,TMY 75 LILTMW 7,Patos De Minas,MG,2011-12-08,55715.45
040757020,RY-85TRW-85,Andradina,SP,2011-12-09,42452.06
042540020,RY-250C - MOD. 2010RW-25,Vila Bela Da San,MT,2011-12-09,160800.00
045418020,TMY 35E LILTMW 3,Sarandi,PR,2011-12-12,34342.16
036460020,TMY 20 ETMW 2,Mococa,SP,2011-12-13,17351.94
041711020,VM-70VM-70,Barra Do Quarai,RS,2011-12-13,35912.00
042287020,UNITANK 6000UNITA,Manaus,AM,2011-12-14,13028.02
037207020,TMY 20E LILTMW 2,Mococa,SP,2011-12-14,25904.88
037090020,TMY 35ETMW 3,Mococa,SP,2011-12-14,19223.44
037090020,TMY 35ETMW 3,Mococa,SP,2011-12-14,19223.44
045418020,TMY 35E LILTMW 3,Mococa,SP,2011-12-14,29881.87
042700020,SMART 9000  2010SMART,Manaus,AM,2011-12-14,16004.00
045418020,TMY 35E LILTMW 3,Patos De Minas,MG,2011-12-16,34332.41
045418020,TMY 35E LILTMW 3,Patos De Minas,MG,2011-12-16,34332.41
039455020,TMY 65 LIL EYPRETMW 6,Bebedouro,SP,2011-12-16,21440.00
036952020,TMY 75 LILTMW 7,Patos De Minas,MG,2011-12-16,57438.30
041719020,LOIC-1800 H SUPERCFC-1,Guaruja,SP,2011-12-20,15205.19
041719020,LOIC-1800 H SUPERCFC-1,Guaruja,SP,2011-12-20,15205.19
041719020,LOIC-1800 H SUPERCFC-1,Guaruja,SP,2011-12-20,15205.19
041719020,LOIC-1800 H SUPERCFC-1,Guaruja,SP,2011-12-20,15205.19
043239020,TMY 60 LIL EYPRETMW 6,Mococa,SP,2011-12-20,36198.42
043239020,TMY 60 LIL EYPRETMW 6,Mococa,SP,2011-12-22,45560.00
040526020,RY-110TRW-11,Santa Tereza De,GO,2011-12-23,62068.80
045418020,TMY 35E LILTMW 3,Formosa,GO,2011-12-23,34499.22
031744020,RYE-65RWE-6,Moreira Sales,PR,2011-12-23,45024.00
040526020,RY-110TRW-11,Ituiutaba,MG,2011-12-26,69144.00
040757020,RY-85TRW-85,Rio Brilhante,MS,2011-12-27,52528.00
042121020,RY-175C MOD. 2010RW-17,Riolandia,SP,2011-12-27,89780.00
041719020,LOIC-1800 H SUPERCFC-1,Presidente Prude,SP,2012-01-05,15008.00
045418020,TMY 35E LILTMW 3,Pires Do Rio,GO,2012-01-06,28944.00
045418020,TMY 35E LILTMW 3,Vargem Grande Do,SP,2012-01-10,32366.36
045418020,TMY 35E LILTMW 3,Carlos Barbosa,RS,2012-01-11,37305.60
043239020,TMY 60 LIL EYPRETMW 6,Quadra,SP,2012-01-11,47168.00
035509020,LEC-608LEC-6,Tatui,SP,2012-01-12,27336.00
045418020,TMY 35E LILTMW 3,Mococa,SP,2012-01-12,29881.87
045418020,TMY 35E LILTMW 3,Mococa,SP,2012-01-12,29881.87
043239020,TMY 60 LIL EYPRETMW 6,Mococa,SP,2012-01-16,36198.42
034291020,VM-18 - MEVM-18,Ibate,SP,2012-01-16,37520.00
035873020,RY-150TRW-15,Tangara Da Serra,MT,2012-01-17,60408.62
035873020,RY-150TRW-15,Tangara Da Serra,MT,2012-01-17,60408.62
035520020,GILON 11000 HGILON,Apore,GO,2012-01-20,25888.80
044656020,TMY 353TMW 3,Patos De Minas,MG,2012-01-25,15008.00
041815020,VM-35 VM-35,Patos De Minas,MG,2012-01-25,18655.82
041815020,VM-35 VM-35,Patos De Minas,MG,2012-01-25,18655.82
041719020,LOIC-1800 H SUPERCFC-1,Estrela,RS,2012-01-30,14497.73
042567020,LOIC-1300 HIDRAULICA BPNCFC-1,Guarabira,PB,2012-01-30,15008.00
025444020,LEC-405LEC-4,Guarabira,PB,2012-01-30,28944.00
042918020,TMY 60 EYPRESSTMW 6,Guarabira,PB,2012-01-30,37520.00
042262020,UNITANK 4000UNITA,Patos De Minas,MG,2012-01-31,7287.93
031744020,RYE-65RWE-6,Patos De Minas,MG,2012-01-31,34412.29
037207020,TMY 20E LILTMW 2,Vargem Grande Do,SP,2012-02-01,26450.53
040757020,RY-85TRW-85,Tangara Da Serra,MT,2012-02-02,41763.26
040757020,RY-85TRW-85,Tangara Da Serra,MT,2012-02-02,41763.26
040757020,RY-85TRW-85,Tangara Da Serra,MT,2012-02-02,41763.26
042700020,SMART 9000  2010SMART,Porto Ferreira,SP,2012-02-06,12328.00
09359020,LOIC-1800 SUPER - MECFC-1,Taquarivai,SP,2012-02-07,9112.00
042738020,UNITANK 9000UNITA,Porangatu,GO,2012-02-08,13071.11
040757020,RY-85TRW-85,Porangatu,GO,2012-02-08,40538.75
029198020,TMY 403 LILTMW 4,Guapo,GO,2012-02-08,26800.00
042567020,LOIC-1300 HIDRAULICA BPNCFC-1,Videira,SC,2012-02-08,13181.85
043239020,TMY 60 LIL EYPRETMW 6,Independencia,RS,2012-02-08,57292.24
040526020,RY-110TRW-11,Jatei,MS,2012-02-09,58960.00
041815020,VM-35 VM-35,Santa Isabel,SP,2012-02-09,19814.31
041719020,LOIC-1800 H SUPERCFC-1,Dracena,SP,2012-02-13,14437.70
041719020,LOIC-1800 H SUPERCFC-1,Pelotas,RS,2012-02-14,16685.14
040526020,RY-110TRW-11,Tangara Da Serra,MT,2012-02-14,44995.99
035873020,RY-150TRW-15,Tangara Da Serra,MT,2012-02-14,60408.62
042247020,RY-175T MOD. 2010RW-17,Tangara Da Serra,MT,2012-02-14,80871.68
042700020,SMART 9000  2010SMART,Nova Xavantina,MT,2012-02-14,16080.00
041719020,LOIC-1800 H SUPERCFC-1,Sao Lourenco Do,RS,2012-02-17,16078.93
037207020,TMY 20E LILTMW 2,Patos De Minas,MG,2012-02-17,28944.00
037090020,TMY 35ETMW 3,Patos De Minas,MG,2012-02-17,22942.94
040757020,RY-85TRW-85,Porangatu,GO,2012-02-24,6728.40
040104020,RY-110T - MERW-11,Sandovalina,SP,2012-02-24,34840.00
035520020,GILON 11000 HGILON,Tambau,SP,2012-02-24,25540.40
042540020,RY-250C - MOD. 2010RW-25,Laguna Carapa,MS,2012-02-27,171520.00
042700020,SMART 9000  2010SMART,Marilia,SP,2012-02-27,12499.37
042567020,LOIC-1300 HIDRAULICA BPNCFC-1,Luis Eduardo Mag,BA,2012-03-01,15008.00
040757020,RY-85TRW-85,Uberaba,MG,2012-03-01,42880.00
045418020,TMY 35E LILTMW 3,Abelardo Luz,SC,2012-03-02,34524.05
020208020,VM-450 - USADAVM-45,Alagoinhas,BA,2012-03-09,15008.00
033790020,LILC-180APCRC-1,Uberaba,MG,2012-03-13,22678.60
041719020,LOIC-1800 H SUPERCFC-1,Estrela,RS,2012-03-14,16153.43
042287020,UNITANK 6000UNITA,Estrela,RS,2012-03-14,10639.60
042700020,SMART 9000  2010SMART,Estrela,RS,2012-03-14,13905.98
041711020,VM-70VM-70,Estrela,RS,2012-03-14,28980.98
042700020,SMART 9000  2010SMART,Agua Clara,MS,2012-03-15,12864.00
037090020,TMY 35ETMW 3,Patos De Minas,MG,2012-03-15,22942.59
043103020,UNIMIY 1200 TUNIMI,Caxias Do Sul,RS,2012-03-15,12321.99
045418020,TMY 35E LILTMW 3,Carlos Barbosa,RS,2012-03-16,40146.40
041711020,VM-70VM-70,Maringa,PR,2012-03-26,28962.76
037207020,TMY 20E LILTMW 2,Porangatu,GO,2012-03-27,27612.00
037207020,TMY 20E LILTMW 2,Patos De Minas,MG,2012-03-27,28944.00
043239020,TMY 60 LIL EYPRETMW 6,Patos De Minas,MG,2012-03-27,41589.79
041815020,VM-35 VM-35,Patos De Minas,MG,2012-03-27,19285.82
031744020,RYE-65RWE-6,Doverlandia,GO,2012-03-28,41272.00
042567020,LOIC-1300 HIDRAULICA BPNCFC-1,Braco Do Norte,SC,2012-03-28,12522.57
038045020,LEC FLEY 608 SUGAR CANELEC F,Santa Cruz - Bol,MS,2012-03-28,38045.28
040757020,RY-85TRW-85,Itapolis,SP,2012-03-28,42467.28
043239020,TMY 60 LIL EYPRETMW 6,Panambi,RS,2012-03-28,43778.57
02384020,TMY 5000 - USADTMW 5,Barretos,SP,2012-03-29,15008.00
043239020,TMY 60 LIL EYPRETMW 6,Toropi,RS,2012-03-29,50920.00
045418020,TMY 35E LILTMW 3,Pires Do Rio,GO,2012-04-03,33794.80
037207020,TMY 20E LILTMW 2,Vargem Grande Do,SP,2012-04-03,26450.53
045418020,TMY 35E LILTMW 3,Santo Angelo,RS,2012-04-03,47704.00
041711020,VM-70VM-70,Uberaba,MG,2012-04-04,28408.00
045418020,TMY 35E LILTMW 3,Patos De Minas,MG,2012-04-12,35417.81
045418020,TMY 35E LILTMW 3,Patos De Minas,MG,2012-04-12,35417.81
045418020,TMY 35E LILTMW 3,Westfalia,RS,2012-04-13,45535.88
045418020,TMY 35E LILTMW 3,Colorado,PR,2012-04-13,44488.00
043239020,TMY 60 LIL EYPRETMW 6,Panambi,RS,2012-04-13,43778.57
040757020,RY-85TRW-85,Agua Boa,MT,2012-04-13,57888.00
040526020,RY-110TRW-11,Patos De Minas,MG,2012-04-17,49432.06
031744020,RYE-65RWE-6,Santa Mariana,PR,2012-04-18,48936.80
042700020,SMART 9000  2010SMART,Estrela,RS,2012-04-18,13418.76
025444020,LEC-405LEC-4,Paulista,PE,2012-04-19,21984.80
038968020,VM-120 COMPACTVM-12,Paulista,PE,2012-04-19,37940.00
042017020,RY-200T - MOD. 2010RW-20,Sapezal,MT,2012-04-19,131320.00
043239020,TMY 60 LIL EYPRETMW 6,Fernandopolis,SP,2012-04-20,27336.00
042700020,SMART 9000  2010SMART,Marilia,SP,2012-04-20,12499.37
042700020,SMART 9000  2010SMART,Aracatuba,SP,2012-04-20,12499.37
046054020,LILC 180AP - USADACRC 1,Tailandia,PA,2012-04-23,12328.00
041942020,RY-200C - MOD. 2010RW-20,Corumba,MS,2012-04-25,115240.00
040526020,RY-110TRW-11,Apore,GO,2012-04-25,65070.40
033790020,LILC-180APCRC-1,Carneirinho,MG,2012-04-25,26800.00
045418020,TMY 35E LILTMW 3,Patos De Minas,MG,2012-04-25,35417.81
045418020,TMY 35E LILTMW 3,Patos De Minas,MG,2012-04-25,35417.81
037201020,TMY 150TMW 1,Campestre Do Mar,MA,2012-04-27,83171.95
045418020,TMY 35E LILTMW 3,Vargem Grande Do,SP,2012-05-04,33823.21
031744020,RYE-65RWE-6,Barra Do Garcas,MT,2012-05-04,45131.20
042567020,LOIC-1300 HIDRAULICA BPNCFC-1,Braco Do Norte,SC,2012-05-07,12522.57
035509020,LEC-608LEC-6,Sape,PB,2012-05-07,31088.00
043239020,TMY 60 LIL EYPRETMW 6,Mococa,SP,2012-05-08,38898.06
041711020,VM-70VM-70,Piripa,BA,2012-05-08,37520.00
040526020,RY-110TRW-11,Bom Jesus Do Ara,MT,2012-05-08,64320.00
033790020,LILC-180APCRC-1,Porangatu,GO,2012-05-09,12328.00
039468020,RY-110CRW-11,Barretos,SP,2012-05-09,54672.00
037207020,TMY 20E LILTMW 2,Vargem Grande Do,SP,2012-05-09,27640.45
037090020,TMY 35ETMW 3,Vargem Grande Do,SP,2012-05-09,22588.65
041711020,VM-70VM-70,Alegrete,RS,2012-05-09,32693.63
041719020,LOIC-1800 H SUPERCFC-1,Cacique Doble,RS,2012-05-10,17661.20
041815020,VM-35 VM-35,Estrela,RS,2012-05-10,20721.76
035873020,RY-150TRW-15,Santa Tereza De,GO,2012-05-11,80400.00
046163020,RY-200E - VALE DO RORW-20,Lagoa Da Prata,MG,2012-05-11,212186.32
035873020,RY-150TRW-15,Para De Minas,MG,2012-05-14,68822.40
036460020,TMY 20 ETMW 2,Pouso Alegre,MG,2012-05-14,21440.00
040526020,RY-110TRW-11,Orlandia,SP,2012-05-15,46569.82
040526020,RY-110TRW-11,Orlandia,SP,2012-05-15,46569.82
037711020,LEC-8511LEC-8,Mococa,SP,2012-05-16,32379.22
032720020,SEGA PASTO 2000SEGA ,Guaranta,SP,2012-05-16,12328.00
042567020,LOIC-1300 HIDRAULICA BPNCFC-1,Videira,SC,2012-05-17,13903.84
035509020,LEC-608LEC-6,Barretos,SP,2012-05-17,27846.81
037201020,TMY 150TMW 1,Imperatriz,MA,2012-05-17,83171.92
045418020,TMY 35E LILTMW 3,Santa Rosa,RS,2012-05-17,38959.70
041719020,LOIC-1800 H SUPERCFC-1,Porangatu,GO,2012-05-18,15848.98
041719020,LOIC-1800 H SUPERCFC-1,Presidente Prude,SP,2012-05-21,15008.00
039219020,RY-150CRW-15,Barueri,SP,2012-05-21,87904.00
037372020,TMY 35E LILTMW 3,Capitao Leonidas,PR,2012-05-21,29480.00
035873020,RY-150TRW-15,Acreuna,GO,2012-05-22,93800.00
045418020,TMY 35E LILTMW 3,Caxias Do Sul,RS,2012-05-22,39763.59
031744020,RYE-65RWE-6,Pires Do Rio,GO,2012-05-23,32856.80
040526020,RY-110TRW-11,Rondonopolis,MT,2012-05-23,65660.00
032720020,SEGA PASTO 2000SEGA ,Sao Desiderio,BA,2012-05-24,15008.00
032720020,SEGA PASTO 2000SEGA ,Sao Desiderio,BA,2012-05-24,15008.00
043103020,UNIMIY 1200 TUNIMI,Patos De Minas,MG,2012-05-25,11500.97
045418020,TMY 35E LILTMW 3,Mococa,SP,2012-05-28,33125.87
043239020,TMY 60 LIL EYPRETMW 6,Mococa,SP,2012-05-28,38898.06
042918020,TMY 60 EYPRESSTMW 6,Fernandopolis,SP,2012-05-28,27336.00
040757020,RY-85TRW-85,Franca,SP,2012-05-30,48025.60
033790020,LILC-180APCRC-1,Corumba,MS,2012-05-30,29286.93
040757020,RY-85TRW-85,Campo Grande,MS,2012-06-01,50518.00
043239020,TMY 60 LIL EYPRETMW 6,Sao Joao,PR,2012-06-06,57186.38
042700020,SMART 9000  2010SMART,Sao Joao,PR,2012-06-06,18202.56
037090020,TMY 35ETMW 3,Rio Verde,GO,2012-06-08,24434.10
037090020,TMY 35ETMW 3,Rio Verde,GO,2012-06-08,24434.10
045418020,TMY 35E LILTMW 3,Pires Do Rio,GO,2012-06-13,33794.80
045418020,TMY 35E LILTMW 3,Mococa,SP,2012-06-13,33125.87
045418020,TMY 35E LILTMW 3,Mococa,SP,2012-06-13,33125.87
038968020,VM-120 COMPACTVM-12,Ipiau,BA,2012-06-14,52812.08
031744020,RYE-65RWE-6,Rio Negro,MS,2012-06-14,42880.00
040526020,RY-110TRW-11,Orlandia,SP,2012-06-15,46569.82
035873020,RY-150TRW-15,Para De Minas,MG,2012-06-15,68822.40
033790020,LILC-180APCRC-1,Guaira,SP,2012-06-18,20560.96
031744020,RYE-65RWE-6,Marilia,SP,2012-06-19,33877.47
037090020,TMY 35ETMW 3,Patos De Minas,MG,2012-06-19,23975.01
037090020,TMY 35ETMW 3,Patos De Minas,MG,2012-06-19,23975.01
045418020,TMY 35E LILTMW 3,Patos De Minas,MG,2012-06-19,37011.34
040526020,RY-110TRW-11,Nova Andradina,MS,2012-06-21,64052.00
045418020,TMY 35E LILTMW 3,Patos De Minas,MG,2012-06-21,37011.34
045418020,TMY 35E LILTMW 3,Patos De Minas,MG,2012-06-21,37011.34
042918020,TMY 60 EYPRESSTMW 6,Bebedouro,SP,2012-06-21,28542.00
037090020,TMY 35ETMW 3,Florestal,MG,2012-06-22,25728.00
046004020,DETECTOR DE METAISDETEC,Paracatu,MG,2012-06-25,1476.71
042247020,RY-175T MOD. 2010RW-17,Orlandia,SP,2012-06-25,76937.44
045555020,UNIMIY 1200 TUNIMI,Limeira,SP,2012-06-25,9648.00
043239020,TMY 60 LIL EYPRETMW 6,Bebedouro,SP,2012-06-26,41540.00
037090020,TMY 35ETMW 3,Barretos,SP,2012-06-27,22324.40
045418020,TMY 35E LILTMW 3,Mococa,SP,2012-06-28,29813.39
041719020,LOIC-1800 H SUPERCFC-1,Estrela,RS,2012-06-29,15782.52
042567020,LOIC-1300 HIDRAULICA BPNCFC-1,Estrela,RS,2012-06-29,12435.20
045418020,TMY 35E LILTMW 3,Mococa,SP,2012-06-29,33125.87
043239020,TMY 60 LIL EYPRETMW 6,Patos De Minas,MG,2012-06-29,43461.56
043239020,TMY 60 LIL EYPRETMW 6,Bebedouro,SP,2012-06-29,41272.00
041711020,VM-70VM-70,Estrela,RS,2012-06-29,27604.00
041711020,VM-70VM-70,Estrela,RS,2012-06-29,28756.40
045803020,RY-250C CACAMBA INOYRW-25,Campo Verde,MT,2012-06-29,178666.66
042567020,LOIC-1300 HIDRAULICA BPNCFC-1,Caico,RN,2012-07-02,12596.00
037201020,TMY 150TMW 1,Bebedouro,SP,2012-07-02,64588.00
046268020,LOIC-1300 H SUPERCFC-1,Estrela,RS,2012-07-03,12435.20
031744020,RYE-65RWE-6,Betim,MG,2012-07-03,37853.86
042918020,TMY 60 EYPRESSTMW 6,Franca,SP,2012-07-04,29425.33
018001020,LILC-180AP - MECRC-1,Lorena,SP,2012-07-05,12060.00
040526020,RY-110TRW-11,Mogi-Mirim,SP,2012-07-05,48013.81
045418020,TMY 35E LILTMW 3,Mococa,SP,2012-07-05,33125.87
042918020,TMY 60 EYPRESSTMW 6,Patos De Minas,MG,2012-07-05,30366.64
041942020,RY-200C - MOD. 2010RW-20,Sorriso,MT,2012-07-05,100617.92
031744020,RYE-65RWE-6,Uberlandia,MG,2012-07-06,36758.88
042918020,TMY 60 EYPRESSTMW 6,Uberaba,MG,2012-07-10,32872.88
037090020,TMY 35ETMW 3,Mococa,SP,2012-07-11,21458.76
036952020,TMY 75 LILTMW 7,Juina,MT,2012-07-11,60568.00
031744020,RYE-65RWE-6,Fernandopolis,SP,2012-07-12,34034.10
045418020,TMY 35E LILTMW 3,Bom Despacho,MG,2012-07-13,36448.00
045418020,TMY 35E LILTMW 3,Vargem Grande Do,SP,2012-07-13,33823.21
037711020,LEC-8511LEC-8,Osasco,SP,2012-07-16,48240.00
046231020,LOIC-1800 H SUPERCFC-1,Panambi,RS,2012-07-17,17294.23
039532020,LEC-8511 TANDENLEC-8,Franca,SP,2012-07-17,40307.20
034192020,LILC 150AP CRC 1,Formosa,GO,2012-07-18,19263.84
039219020,RY-150CRW-15,Rolim De Moura,RO,2012-07-18,84366.40
035873020,RY-150TRW-15,Sao Sebastiao Da,PR,2012-07-18,91120.00
037090020,TMY 35ETMW 3,Patos De Minas,MG,2012-07-18,23975.01
045418020,TMY 35E LILTMW 3,Patos De Minas,MG,2012-07-18,37011.61
045418020,TMY 35E LILTMW 3,Patos De Minas,MG,2012-07-18,37011.61
040526020,RY-110TRW-11,Camapua,MS,2012-07-19,62712.00
042540020,RY-250C - MOD. 2010RW-25,Presidente Berna,SP,2012-07-19,155440.00
043239020,TMY 60 LIL EYPRETMW 6,Uberaba,MG,2012-07-19,45748.76
032720020,SEGA PASTO 2000SEGA ,Avare,SP,2012-07-20,13936.00
045418020,TMY 35E LILTMW 3,Mococa,SP,2012-07-23,33125.34
045052020,TMY 75 LILTMW 7,Mogi-Mirim,SP,2012-07-23,45257.53
041942020,RY-200C - MOD. 2010RW-20,Bonopolis,GO,2012-07-24,125960.00
031744020,RYE-65RWE-6,Itiquira,MT,2012-07-30,52407.40
037090020,TMY 35ETMW 3,Patos De Minas,MG,2012-07-31,23471.53
043239020,TMY 60 LIL EYPRETMW 6,Santa Rosa,RS,2012-07-31,45749.21
043239020,TMY 60 LIL EYPRETMW 6,Tupancireta,RS,2012-07-31,57352.00
033790020,LILC-180APCRC-1,Juara,MT,2012-07-31,22313.33
045803020,RY-250C CACAMBA INOYRW-25,Campo Verde,MT,2012-07-31,178666.66
045418020,TMY 35E LILTMW 3,Mococa,SP,2012-08-01,33125.34
046231020,LOIC-1800 H SUPERCFC-1,Lajeado,RS,2012-08-02,17302.08
040526020,RY-110TRW-11,Pires Do Rio,GO,2012-08-03,50652.00
043103020,UNIMIY 1200 TUNIMI,Sao Carlos,SP,2012-08-03,12756.80
042700020,SMART 9000  2010SMART,Descalvado,SP,2012-08-03,16080.00
032582020,LOIC-1800 H SUPERCFC-1,Videira,SC,2012-08-06,12424.48
042287020,UNITANK 6000UNITA,Rio Verde,GO,2012-08-07,8576.00
031744020,RYE-65RWE-6,Aracatuba,SP,2012-08-07,31693.68
045803020,RY-250C CACAMBA INOYRW-25,Campo Verde,MT,2012-08-07,178666.66
045418020,TMY 35E LILTMW 3,Patos De Minas,MG,2012-08-09,37011.61
039532020,LEC-8511 TANDENLEC-8,Campo Mourao,PR,2012-08-10,48240.00
040526020,RY-110TRW-11,Marilia,SP,2012-08-10,48936.80
045418020,TMY 35E LILTMW 3,Aracatuba,SP,2012-08-10,35175.68
