CódigoItem,Descricao,Cidade Entrega,UF,Data Emissão NF,Quantidade,Valor
1,Tipo_A,INHUMAS,GO,2006-02-22,1,10250
7,Tipo_F_0-11,PRESIDENTE PRUDE,SP,2006-02-23,1,38950
1,Tipo_A,SAO CAETANO DO S,SP,2006-03-01,1,5851.2494
1,Tipo_A,SAO CAETANO DO S,SP,2006-03-01,1,5851.2494
1,Tipo_A,SAO CAETANO DO S,SP,2006-03-01,1,5851.2494
1,Tipo_A,SAO CAETANO DO S,SP,2006-03-01,1,5851.2494
1,Tipo_A,SAO CAETANO DO S,SP,2006-03-01,1,5851.2494
1,Tipo_A,SAO CAETANO DO S,SP,2006-03-01,1,5851.2494
1,Tipo_A,SAO CAETANO DO S,SP,2006-03-01,1,5851.2494
1,Tipo_A,SAO CAETANO DO S,SP,2006-03-01,1,5851.2494
1,Tipo_A,SAO CAETANO DO S,SP,2006-03-01,1,5851.2494
1,Tipo_A,SAO CAETANO DO S,SP,2006-03-01,1,5851.2494
1,Tipo_A,CALLAO - PERU,EX,2006-03-02,1,6008.4024
13,Tipo_H_2-5,PIRAI,RJ,2006-03-03,1,33538.041
1,Tipo_A,MARA ROSA,GO,2006-03-09,1,15580
1,Tipo_A,MARA ROSA,GO,2006-03-09,1,15580
13,Tipo_H_2-5,ESTRELA,RS,2006-03-09,1,9207.78
1,Tipo_A,MATUPA,MT,2006-03-10,1,12998.7835
7,Tipo_F_0-11,SORRISO,MT,2006-03-29,1,36900
7,Tipo_F_0-11,AVAI,SP,2006-04-07,1,33327.1206
7,Tipo_F_0-11,AVAI,SP,2006-04-07,1,8727.1247
14,Tipo_H_6-10,AVAI,SP,2006-04-07,1,29754.2453
1,Tipo_A,GOIANIA,GO,2006-04-11,1,15580
2,Tipo_B,CRISTIANO OTONI,MG,2006-04-11,1,23158.44
1,Tipo_A,QUERENCIA,MT,2006-04-12,1,14145
9,Tipo_F_15-20,RIO VERDE,GO,2006-04-13,1,88970
9,Tipo_F_15-20,LUCAS DO RIO VER,MT,2006-04-13,1,53300
9,Tipo_F_15-20,GURUPI,TO,2006-05-25,1,61500
9,Tipo_F_15-20,PIRACANJUBA,GO,2006-05-30,1,45100
7,Tipo_F_0-11,BARBOSA,SP,2006-06-01,1,25420
15,Tipo_H_12-15,TUPACIGUARA,MG,2006-06-02,1,59450
15,Tipo_H_12-15,JABORANDI,BA,2006-06-06,1,64844.78
14,Tipo_H_6-10,MOGI DAS CRUZES,SP,2006-06-06,1,18040
14,Tipo_H_6-10,TUPACIGUARA,MG,2006-06-06,1,34850
9,Tipo_F_15-20,TRINDADE,GO,2006-06-13,1,49200
14,Tipo_H_6-10,ANGELICA,MS,2006-06-13,1,24600
9,Tipo_F_15-20,RIO VERDE DE MAT,MS,2006-06-14,1,61500
1,Tipo_A,TERENOS,MS,2006-06-23,1,15580
19,Tipo_K,CARMO DO PARANAI,MG,2006-07-01,1,10660
13,Tipo_H_2-5,ANAPOLIS,GO,2006-07-04,1,24065.77
1,Tipo_A,BARREIRAS,CE,2006-07-05,1,9725.815
13,Tipo_H_2-5,BOM DESPACHO,MG,2006-07-05,1,22960
17,Tipo_J_2-8,QUIXADA,CE,2006-07-05,1,19106
9,Tipo_F_15-20,GOIANIA,GO,2006-07-06,1,54099.705
14,Tipo_H_6-10,GOIANA,MG,2006-07-07,1,34804.9
7,Tipo_F_0-11,AGUA CLARA,MS,2006-07-13,1,44464.91
7,Tipo_F_0-11,JUSSARA,GO,2006-07-14,1,43562.5
17,Tipo_J_2-8,IGUATU,CE,2006-07-17,1,12763.3
19,Tipo_K,ESTRELA,RS,2006-07-18,1,11149.95
7,Tipo_F_0-11,CUMARU DO NORTE,PA,2006-07-18,1,27060
1,Tipo_A,VIDEIRA,SC,2006-07-20,1,10430.4
1,Tipo_A,COLOMBIA,EX,2006-07-27,1,5816.0058
1,Tipo_A,COLOMBIA,EX,2006-07-27,1,5816.0058
1,Tipo_A,COLOMBIA,EX,2006-07-27,1,7063.8613
1,Tipo_A,COLOMBIA,EX,2006-07-27,1,7599.8666
1,Tipo_A,COLOMBIA,EX,2006-07-27,1,7599.8666
7,Tipo_F_0-11,JUSSARA,GO,2006-07-28,1,29905.4
1,Tipo_A,PIRAJU,SP,2006-07-31,1,8924.88
12,Tipo_G,NANUQUE,MG,2006-08-01,1,4920
1,Tipo_A,SINOP,MT,2006-08-07,1,14113.84
17,Tipo_J_2-8,SINOP,MT,2006-08-07,1,29491.3
7,Tipo_F_0-11,PORANGATU,GO,2006-08-08,1,40370.65
14,Tipo_H_6-10,ITAJA,GO,2006-08-10,1,31969.75
7,Tipo_F_0-11,ARACATUBA,SP,2006-08-11,1,27102.23
7,Tipo_F_0-11,VARZEA DA PALMA,MG,2006-08-16,1,24600
14,Tipo_H_6-10,MARTINHO CAMPOS,MG,2006-08-16,1,34157.1
9,Tipo_F_15-20,COXIM,MS,2006-08-28,1,97809.6
7,Tipo_F_0-11,GUARANTA,SP,2006-08-29,1,31904.765
9,Tipo_F_15-20,LUCAS DO RIO VER,MT,2006-08-29,1,58630
7,Tipo_F_0-11,PIRACICABA,SP,2006-09-11,1,13722.7
13,Tipo_H_2-5,ARUANA,GO,2006-09-14,1,14046.6
7,Tipo_F_0-11,DOURADOS,MS,2006-09-19,1,36193.57
14,Tipo_H_6-10,DOURADOS,MS,2006-09-21,1,33415
7,Tipo_F_0-11,PIRACICABA,SP,2006-09-22,1,10672.3
17,Tipo_J_2-8,SONORA,MS,2006-09-22,1,10250
1,Tipo_A,INHUMAS,GO,2006-09-25,1,11890
1,Tipo_A,BRASILIA,DF,2006-09-26,1,12259
7,Tipo_F_0-11,TURIUBA,SP,2006-09-26,1,29983.3
1,Tipo_A,BRASILIA,DF,2006-09-29,1,15539
13,Tipo_H_2-5,ELOI MENDES,MG,2006-10-02,1,36332.97
1,Tipo_A,CANOAS,RS,2006-10-03,1,9184
19,Tipo_K,UMUARAMA,PR,2006-10-09,1,12587.82
17,Tipo_J_2-8,VALPARAISO,SP,2006-10-11,1,20884.17
17,Tipo_J_2-8,EXTERIOR,EX,2006-10-13,1,13507.1712
17,Tipo_J_2-8,EXTERIOR,EX,2006-10-13,1,10912.3632
17,Tipo_J_2-8,EXTERIOR,EX,2006-10-13,1,10912.3632
17,Tipo_J_2-8,EXTERIOR,EX,2006-10-13,1,10912.3632
17,Tipo_J_2-8,EXTERIOR,EX,2006-10-13,1,13507.1712
17,Tipo_J_2-8,EXTERIOR,EX,2006-10-13,1,13507.1712
17,Tipo_J_2-8,EXTERIOR,EX,2006-10-13,1,16944.1848
17,Tipo_J_2-8,EXTERIOR,EX,2006-10-13,1,16944.1848
17,Tipo_J_2-8,EXTERIOR,EX,2006-10-13,1,14349.3768
17,Tipo_J_2-8,EXTERIOR,EX,2006-10-13,1,14349.3768
7,Tipo_F_0-11,INACIOLANDIA,GO,2006-10-17,1,26445
7,Tipo_F_0-11,PAULICEIA,SP,2006-10-17,1,29063.26
13,Tipo_H_2-5,CARLOS BARBOSA,RS,2006-10-27,1,24292.5
19,Tipo_K,UMUARAMA,PR,2006-10-31,1,12587.82
1,Tipo_A,MARA ROSA,GO,2006-11-06,1,15580
13,Tipo_H_2-5,GUARATINGUETA,SP,2006-11-06,1,22960
14,Tipo_H_6-10,VILA BELA DA SAN,MT,2006-11-13,1,29820.12
1,Tipo_A,IBITNGA,SP,2006-11-14,1,10250
1,Tipo_A,MARA ROSA,GO,2006-11-17,1,15580
1,Tipo_A,MARA ROSA,GO,2006-11-17,1,15580
1,Tipo_A,CORONEL SAPUCAIA,MS,2006-11-24,1,15463.15
17,Tipo_J_2-8,CARTAGO. VALLE -,EX,2006-11-28,1,14902.106
1,Tipo_A,PIRANHAS,GO,2006-11-30,1,11631.7
7,Tipo_F_0-11,QUIRINOPOLIS,GO,2006-12-01,1,36427.598
1,Tipo_A,QUERENCIA,MT,2006-12-08,1,14760
7,Tipo_F_0-11,ITATIBA,SP,2006-12-11,1,24313
19,Tipo_K,ARAPONGAS,PR,2006-12-18,1,14678
9,Tipo_F_15-20,LUCAS DO RIO VER,MT,2006-12-20,1,57400
7,Tipo_F_0-11,JALES,SP,2007-01-09,1,18860
7,Tipo_F_0-11,INDIAPORA,SP,2007-01-11,1,28700
1,Tipo_A,VARZEA DA PALMA,MG,2007-01-22,1,14965
13,Tipo_H_2-5,PARANAIGUARA,GO,2007-01-23,1,22550
17,Tipo_J_2-8,CRUZEIRO,SP,2007-01-23,1,13530
7,Tipo_F_0-11,QUIRINOPOLIS,GO,2007-01-25,1,26179.5619
9,Tipo_F_15-20,INHAUMA,MG,2007-01-26,1,66292.3465
7,Tipo_F_0-11,ARCEBURGO,MG,2007-01-30,1,27265
7,Tipo_F_0-11,BASTOS,SP,2007-01-31,1,28400.7
1,Tipo_A,PENAPOLIS,SP,2007-02-13,1,13940
7,Tipo_F_0-11,NOVA ALVORADA DO,MS,2007-02-22,1,27479.84
1,Tipo_A,PENAPOLIS,SP,2007-02-23,1,11322.15
7,Tipo_F_0-11,PARANAIGUARA,GO,2007-03-06,1,19680
1,Tipo_A,NOVA CRIXAS,GO,2007-03-07,1,12652.6
1,Tipo_A,FORTALEZA,CE,2007-03-20,1,13331.15
19,Tipo_K,FORTALEZA,CE,2007-03-20,1,13318.85
1,Tipo_A,TANGARA,SC,2007-03-21,1,9594
1,Tipo_A,PENAPOLIS,SP,2007-03-22,1,11322.15
15,Tipo_H_12-15,PEDRA PRETA,MT,2007-03-22,1,60270
2,Tipo_B,MONTES CLAROS DE,GO,2007-03-30,1,21203.97
19,Tipo_K,ITU,SP,2007-03-30,1,22847.25
1,Tipo_A,LAGES,SC,2007-04-03,1,10291
1,Tipo_A,MEDIANEIRA,PR,2007-04-04,1,12300
9,Tipo_F_15-20,SINOP,MT,2007-04-10,1,87922.45
9,Tipo_F_15-20,SINOP,MT,2007-04-10,1,87922.45
1,Tipo_A,CLEVELANDIA,PR,2007-04-13,1,8610
9,Tipo_F_15-20,NOVA CRIXAS,GO,2007-04-20,1,90200
1,Tipo_A,JARAGUA,GO,2007-04-23,1,12689.5
19,Tipo_K,LAGES,SC,2007-04-30,1,8774
1,Tipo_A,LUIS EDUARDO MAG,BA,2007-05-09,1,12300
13,Tipo_H_2-5,GUARATINGUETA,SP,2007-05-09,1,22960
19,Tipo_K,LUIS EDUARDO MAG,BA,2007-05-09,1,12300
1,Tipo_A,QUIXELO,CE,2007-05-10,1,9020
7,Tipo_F_0-11,PATOS DE MINAS,MG,2007-05-11,1,25830
7,Tipo_F_0-11,PIRES DO RIO,GO,2007-05-18,1,21525
1,Tipo_A,SECTOR SANTA MAR,EX,2007-05-22,1,6826.9305
1,Tipo_A,SECTOR SANTA MAR,EX,2007-05-22,1,6826.9305
1,Tipo_A,SECTOR SANTA MAR,EX,2007-05-22,1,6826.9305
1,Tipo_A,SECTOR SANTA MAR,EX,2007-05-22,1,6826.9305
1,Tipo_A,SECTOR SANTA MAR,EX,2007-05-22,1,6826.9305
1,Tipo_A,SECTOR SANTA MAR,EX,2007-05-22,1,6826.9305
1,Tipo_A,SECTOR SANTA MAR,EX,2007-05-22,1,6826.9305
1,Tipo_A,SECTOR SANTA MAR,EX,2007-05-22,1,6826.9305
9,Tipo_F_15-20,MONTES CLAROS DE,GO,2007-05-23,1,56404.93
15,Tipo_H_12-15,CAPINOPOLIS,MG,2007-05-30,1,54530
19,Tipo_K,CUIABA,MT,2007-05-30,1,19534.04
19,Tipo_K,CUIABA,MT,2007-05-30,1,19534.04
19,Tipo_K,CASTRO,PR,2007-05-31,1,14901.04
9,Tipo_F_15-20,NEROPOLIS,GO,2007-06-04,1,94300
7,Tipo_F_0-11,UMUARAMA,PR,2007-06-04,1,25420
9,Tipo_F_15-20,LUCAS DO RIO VER,MT,2007-06-04,1,57400
9,Tipo_F_15-20,LUCAS DO RIO VER,MT,2007-06-04,1,57400
7,Tipo_F_0-11,SANTA HELENA DE,GO,2007-06-05,1,27470
15,Tipo_H_12-15,JABORANDI,BA,2007-06-05,1,65190
13,Tipo_H_2-5,BATATAIS,SP,2007-06-05,1,10602.6
1,Tipo_A,PARACATU,MG,2007-06-06,1,14760
17,Tipo_J_2-8,MERIDIANO,SP,2007-06-12,1,16810
9,Tipo_F_15-20,LUCAS DO RIO VER,MT,2007-06-15,1,57400
9,Tipo_F_15-20,LUCAS DO RIO VER,MT,2007-06-15,1,57400
9,Tipo_F_15-20,NOVA MUTUM,MT,2007-06-15,1,98400
9,Tipo_F_15-20,NEROPOLIS,GO,2007-06-21,1,102500
9,Tipo_F_15-20,PEDRA PRETA,MT,2007-06-21,1,67650
7,Tipo_F_0-11,ITARUMA,GO,2007-06-22,1,27921
17,Tipo_J_2-8,PALMEIRAS DE GOI,GO,2007-06-26,1,14555
7,Tipo_F_0-11,COLINA,SP,2007-06-27,1,22017
17,Tipo_J_2-8,DOURADOS,MT,2007-06-27,1,16146.21
7,Tipo_F_0-11,COLINA,SP,2007-06-29,1,22017
9,Tipo_F_15-20,LUCAS DO RIO VER,MT,2007-07-02,1,57400
9,Tipo_F_15-20,GOIANIA,GO,2007-07-03,1,96350
1,Tipo_A,SANTO ANTONIO DO,SP,2007-07-03,1,11156.1
1,Tipo_A,CASTRO,PR,2007-07-04,1,9838.36
1,Tipo_A,CASTRO,PR,2007-07-04,1,9594
9,Tipo_F_15-20,NOVA MUTUM,MT,2007-07-05,1,98400
7,Tipo_F_0-11,BARRA DO BUGRES,MT,2007-07-10,1,26650
1,Tipo_A,COLOMBIA,EX,2007-07-11,1,5530.9
1,Tipo_A,COLOMBIA,EX,2007-07-11,1,5530.9
1,Tipo_A,COLOMBIA,EX,2007-07-11,1,6604.362
1,Tipo_A,COLOMBIA,EX,2007-07-11,1,6604.362
1,Tipo_A,COLOMBIA,EX,2007-07-11,1,6604.362
1,Tipo_A,COLOMBIA,EX,2007-07-11,1,6604.362
1,Tipo_A,PIRACICABA,SP,2007-07-12,1,11808
17,Tipo_J_2-8,ALTINOPOLIS,SP,2007-07-13,1,15580
13,Tipo_H_2-5,PATOS DE MINAS,MG,2007-07-18,1,12505
7,Tipo_F_0-11,VILA BELA DA SAN,MT,2007-07-19,1,42230
7,Tipo_F_0-11,VILA BELA DA SAN,MT,2007-07-19,1,28700
7,Tipo_F_0-11,ARACATUBA,SP,2007-07-20,1,24600
1,Tipo_A,SANTA FE DE GOIA,GO,2007-07-26,1,11049.91
13,Tipo_H_2-5,SERTANOPOLIS,PR,2007-07-26,1,14965
1,Tipo_A,CASTRO,PR,2007-07-31,1,9594
1,Tipo_A,CASTRO,PR,2007-07-31,1,12372.16
13,Tipo_H_2-5,PATOS DE MINAS,MG,2007-07-31,1,12812.5
9,Tipo_F_15-20,CASTILHO,SP,2007-08-02,1,73800
7,Tipo_F_0-11,SANTA TEREZA DE,GO,2007-08-03,1,43050
9,Tipo_F_15-20,GOIANIA,GO,2007-08-03,1,96350
13,Tipo_H_2-5,PATOS DE MINAS,MG,2007-08-03,1,307.5
9,Tipo_F_15-20,CASTILHO,SP,2007-08-06,1,73800
9,Tipo_F_15-20,LUCAS DO RIO VER,MT,2007-08-07,1,57400
13,Tipo_H_2-5,CACONDE,SP,2007-08-08,1,32800
9,Tipo_F_15-20,GOIANIA,GO,2007-08-14,1,102500
1,Tipo_A,PANAMA,EX,2007-08-20,1,8658.4169
1,Tipo_A,PANAMA,EX,2007-08-20,1,8658.4169
1,Tipo_A,PANAMA,EX,2007-08-20,1,8658.4169
7,Tipo_F_0-11,PONTES E LACERDA,MT,2007-08-20,1,21627.5
17,Tipo_J_2-8,ENTRE RIOS DE MI,MG,2007-08-21,1,13603.8
9,Tipo_F_15-20,GOIANESIA,GO,2007-08-24,1,77575.0668
13,Tipo_H_2-5,BOTELHOS,MG,2007-08-27,1,35260
9,Tipo_F_15-20,PORTO FERREIRA,SP,2007-08-28,1,86100
9,Tipo_F_15-20,LLLLLLLLLL,SP,2007-09-04,1,94300
9,Tipo_F_15-20,LLLLLLLLLL,SP,2007-09-04,1,94300
9,Tipo_F_15-20,LUCAS DO RIO VER,MT,2007-09-04,1,57400
9,Tipo_F_15-20,NOVA MUTUM,MT,2007-09-04,1,98400
13,Tipo_H_2-5,PATOS DE MINAS,MG,2007-09-12,1,13632.5
1,Tipo_A,PANAMBI,RS,2007-09-14,1,12382
14,Tipo_H_6-10,JESUANIA,MG,2007-09-18,1,36188.65
1,Tipo_A,ESTADO ZULIA - V,EX,2007-09-20,1,6863.4
1,Tipo_A,ESTADO ZULIA - V,EX,2007-09-20,1,6863.4
1,Tipo_A,ESTADO ZULIA - V,EX,2007-09-20,1,6863.4
1,Tipo_A,ESTADO ZULIA - V,EX,2007-09-20,1,6863.4
13,Tipo_H_2-5,CORNELIO PROCOPI,PR,2007-09-20,1,13214.3
7,Tipo_F_0-11,BARRA DO BUGRES,MT,2007-09-21,1,46535
9,Tipo_F_15-20,OSASCO,SP,2007-09-24,1,94300
1,Tipo_A,CORONEL DOMINGOS,PR,2007-10-01,1,9594
13,Tipo_H_2-5,PALESTINA,SP,2007-10-01,1,30750
17,Tipo_J_2-8,GUARARAPES,SP,2007-10-01,1,22390.92
13,Tipo_H_2-5,PALESTINA,SP,2007-10-04,1,30750
9,Tipo_F_15-20,OSASCO,SP,2007-10-05,1,94300
9,Tipo_F_15-20,OSASCO,SP,2007-10-05,1,94300
13,Tipo_H_2-5,CASA BRANCA,SP,2007-10-10,1,12300
1,Tipo_A,TREZE TILHAS,SC,2007-10-11,1,9598.1
7,Tipo_F_0-11,BURITI DE GOIAS,GO,2007-10-18,1,20500
9,Tipo_F_15-20,GOIANIA,GO,2007-10-19,1,11023.875
9,Tipo_F_15-20,GOIANIA,GO,2007-10-19,1,11023.875
1,Tipo_A,VIDEIRA,SC,2007-10-31,1,6150
13,Tipo_H_2-5,PARANAPANEMA,SP,2007-10-31,1,29520
1,Tipo_A,ITARARE,SP,2007-11-01,1,11844.49
19,Tipo_K,ITARARE,SP,2007-11-01,1,14029.38
1,Tipo_A,CASTRO,PR,2007-11-06,1,4100
1,Tipo_A,MIMOSO DO SUL,ES,2007-11-06,1,14350
17,Tipo_J_2-8,CASTRO,PR,2007-11-06,1,17466
9,Tipo_F_15-20,CASTRO,PR,2007-11-09,1,65825.5
9,Tipo_F_15-20,OSASCO,SP,2007-11-13,1,94300
9,Tipo_F_15-20,OSASCO,SP,2007-11-13,1,94300
1,Tipo_A,IBIRUBA,RS,2007-11-19,1,10265.17
17,Tipo_J_2-8,TRES CORACOES,MG,2007-11-19,1,20500
1,Tipo_A,SANDOLANDIA,TO,2007-11-26,1,6765
7,Tipo_F_0-11,CACERES,MT,2007-11-29,1,26650
19,Tipo_K,LAGES,SC,2007-12-04,1,14530.4
17,Tipo_J_2-8,GUARARAPES,SP,2007-12-05,1,22390.92
13,Tipo_H_2-5,CARLOS BARBOSA,RS,2007-12-11,1,28503.2
13,Tipo_H_2-5,ARROIO DO MEIO,RS,2007-12-14,1,35629
1,Tipo_A,PIRACICABA,SP,2007-12-19,1,12546
1,Tipo_A,INHAUMA,MG,2007-12-19,1,15465.2
1,Tipo_A,CASTRO,PR,2007-12-20,1,9596.87
9,Tipo_F_15-20,ARACATUBA,SP,2007-12-20,1,41000
7,Tipo_F_0-11,CASTRO,PR,2007-12-20,1,20418
17,Tipo_J_2-8,ASUNCION - PARAG,EX,2007-12-20,1,11239.74
17,Tipo_J_2-8,ASUNCION - PARAG,EX,2007-12-20,1,11239.74
17,Tipo_J_2-8,ASUNCION - PARAG,EX,2007-12-20,1,13874.4
17,Tipo_J_2-8,ASUNCION - PARAG,EX,2007-12-20,1,13874.4
17,Tipo_J_2-8,ASUNCION - PARAG,EX,2007-12-20,1,13874.4
1,Tipo_A,SALTO VELOSO,SC,2007-12-28,1,4854.4
1,Tipo_A,IRANI,SC,2008-01-07,1,9598.1
1,Tipo_A,VIDEIRA,SC,2008-01-07,1,7678.48
13,Tipo_H_2-5,VARGEM BONITA,MG,2008-01-09,1,8610
1,Tipo_A,SANTA CRUZ  -  B,EX,2008-01-28,1,5670.546
17,Tipo_J_2-8,SANTA CRUZ  -  B,EX,2008-01-28,1,8232.144
1,Tipo_A,ANGATUBA,SP,2008-01-31,1,8200
1,Tipo_A,CASTRO,PR,2008-02-01,1,10869.264
7,Tipo_F_0-11,PATOS DE MINAS,MG,2008-02-01,1,21647.18
14,Tipo_H_6-10,PATOS DE MINAS,MG,2008-02-01,1,29027.18
13,Tipo_H_2-5,CASTRO,PR,2008-02-15,1,28500.74
1,Tipo_A,IGUATU,CE,2008-02-20,1,15580
19,Tipo_K,SECTOR SANTA MAR,EX,2008-02-28,1,9439.3152
19,Tipo_K,SECTOR SANTA MAR,EX,2008-02-28,1,9439.3152
19,Tipo_K,SECTOR SANTA MAR,EX,2008-02-28,1,8171.9232
19,Tipo_K,SECTOR SANTA MAR,EX,2008-02-28,1,8171.9232
9,Tipo_F_15-20,VILA BELA DA SAN,MT,2008-02-29,1,53095
1,Tipo_A,GUARUJA,SP,2008-03-06,1,6130.32
17,Tipo_J_2-8,GUARUJA,SP,2008-03-06,1,11709.6
17,Tipo_J_2-8,GUARUJA,SP,2008-03-06,1,15980.16
9,Tipo_F_15-20,CASTILHO,SP,2008-03-07,1,73800
9,Tipo_F_15-20,CASTILHO,SP,2008-03-07,1,73800
9,Tipo_F_15-20,CASTILHO,SP,2008-03-07,1,73800
1,Tipo_A,PANAMBI,RS,2008-03-11,1,14445.12
9,Tipo_F_15-20,OSASCO,SP,2008-03-11,1,94300
13,Tipo_H_2-5,PANAMBI,RS,2008-03-11,1,28500.576
17,Tipo_J_2-8,CAMPO ERE,SC,2008-03-11,1,16154
7,Tipo_F_0-11,CASTRO,PR,2008-03-13,1,26566.688
7,Tipo_F_0-11,RIBAS DO RIO PAR,MS,2008-03-19,1,43460
1,Tipo_A,ITABERAI,GO,2008-03-20,1,14821.5
1,Tipo_A,RIBAS DO RIO PAR,MS,2008-03-24,1,11480
9,Tipo_F_15-20,OSASCO,SP,2008-03-25,1,94300
9,Tipo_F_15-20,OSASCO,SP,2008-03-25,1,94300
9,Tipo_F_15-20,OSASCO,SP,2008-03-25,1,94300
9,Tipo_F_15-20,OSASCO,SP,2008-03-25,1,94300
1,Tipo_A,FORTALEZA,CE,2008-04-04,1,13001.1
9,Tipo_F_15-20,JANDAIA,GO,2008-04-08,1,94300
1,Tipo_A,ESTADO ZULIA - V,EX,2008-04-10,1,6614.53
1,Tipo_A,ESTADO ZULIA - V,EX,2008-04-10,1,6614.53
1,Tipo_A,ESTADO ZULIA - V,EX,2008-04-10,1,6614.53
1,Tipo_A,ESTADO ZULIA - V,EX,2008-04-10,1,6614.53
1,Tipo_A,ESTADO ZULIA - V,EX,2008-04-10,1,6614.53
1,Tipo_A,ESTADO ZULIA - V,EX,2008-04-10,1,6614.53
1,Tipo_A,ESTADO ZULIA - V,EX,2008-04-10,1,6614.53
1,Tipo_A,ESTADO ZULIA - V,EX,2008-04-10,1,6614.53
17,Tipo_J_2-8,ITANHANDU,MG,2008-04-14,1,14288.5
9,Tipo_F_15-20,OSASCO,SP,2008-04-17,1,53300
7,Tipo_F_0-11,MARINGA,PR,2008-04-17,1,30750
1,Tipo_A,RIO VERDE,GO,2008-04-18,1,14350
9,Tipo_F_15-20,NOVA CRIXAS,GO,2008-04-22,1,92250
7,Tipo_F_0-11,PATOS DE MINAS,MG,2008-05-06,1,29930
13,Tipo_H_2-5,PATROCINIO,MG,2008-05-06,1,13687.44
1,Tipo_A,CAMPESTRE DO MAR,MA,2008-05-12,1,13940
9,Tipo_F_15-20,BARRA DO GARCAS,MT,2008-05-13,1,82000
9,Tipo_F_15-20,BARRA DO GARCAS,MT,2008-05-13,1,82000
13,Tipo_H_2-5,UMUARAMA,PR,2008-05-27,1,10660
1,Tipo_A,JARINU,SP,2008-05-28,1,12259
7,Tipo_F_0-11,ALTO PARAISO,PR,2008-06-02,1,29110
1,Tipo_A,PALMEIRA,PR,2008-06-03,1,7954
1,Tipo_A,SANTA CARMEM,MT,2008-06-03,1,14145
9,Tipo_F_15-20,BARRA DO GARCAS,MT,2008-06-03,1,65600
7,Tipo_F_0-11,JATAI,GO,2008-06-05,1,34768
1,Tipo_A,TEUTONIA,RS,2008-06-05,1,10465.25
14,Tipo_H_6-10,RIO PIRACICABA,MG,2008-06-05,1,30549.1
14,Tipo_H_6-10,DIVINOPOLIS,MG,2008-06-06,1,41000
14,Tipo_H_6-10,NOVA ANDRADINA,MS,2008-06-10,1,25625
9,Tipo_F_15-20,BARUERI,SP,2008-06-12,1,94300
9,Tipo_F_15-20,BARUERI,SP,2008-06-12,1,94300
9,Tipo_F_15-20,BARUERI,SP,2008-06-12,1,94300
9,Tipo_F_15-20,BARUERI,SP,2008-06-12,1,94300
9,Tipo_F_15-20,BARUERI,SP,2008-06-12,1,94300
2,Tipo_B,BURITAMA,SP,2008-06-13,1,28152.24
9,Tipo_F_15-20,BURITAMA,SP,2008-06-13,1,99978.5
7,Tipo_F_0-11,PIRACICABA,SP,2008-06-20,1,41820
9,Tipo_F_15-20,PORTO FERREIRA,SP,2008-06-20,1,86100
9,Tipo_F_15-20,BARRA DO GARCAS,MT,2008-06-20,1,82000
1,Tipo_A,CASTRO,PR,2008-06-24,1,13157.9373
1,Tipo_A,CASTRO,PR,2008-06-24,1,13157.9373
9,Tipo_F_15-20,NOVA XAVANTINA,MT,2008-06-25,1,71176
1,Tipo_A,BELEM,PA,2008-06-25,1,12300
1,Tipo_A,BELEM,PA,2008-06-25,1,8200
19,Tipo_K,BELEM,PA,2008-06-25,1,20500
17,Tipo_J_2-8,CATUIPE,RS,2008-06-26,1,23800.5
7,Tipo_F_0-11,MINEIROS,GO,2008-06-27,1,47109
13,Tipo_H_2-5,CASTRO,PR,2008-06-27,1,19548.144
13,Tipo_H_2-5,ALTO TAQUARI,MT,2008-06-27,1,28064.5
17,Tipo_J_2-8,INDAIATUBA,SP,2008-07-01,1,22656.6
9,Tipo_F_15-20,BARRA DO GARCAS,MT,2008-07-01,1,82000
1,Tipo_A,BRASILIA,DF,2008-07-03,1,16810
7,Tipo_F_0-11,AURIFLAMA,SP,2008-07-03,1,43035.65
13,Tipo_H_2-5,CACERES,MT,2008-07-03,1,4920
7,Tipo_F_0-11,TORIXOREU,MT,2008-07-04,1,49200
13,Tipo_H_2-5,PATROCINIO,MG,2008-07-10,1,13687.44
13,Tipo_H_2-5,PATROCINIO,MG,2008-07-10,1,13687.44
1,Tipo_A,SAO JOSE DE MIPI,RN,2008-07-11,1,14300.8
7,Tipo_F_0-11,PATOS DE MINAS,MG,2008-07-11,1,21730
13,Tipo_H_2-5,PATROCINIO,MG,2008-07-11,1,30319.5
7,Tipo_F_0-11,ITAUNA,MG,2008-07-14,1,31547.942
17,Tipo_J_2-8,CASTRO,PR,2008-07-14,1,16048.384
13,Tipo_H_2-5,PATROCINIO,MG,2008-07-17,1,10489.44
13,Tipo_H_2-5,PATROCINIO,MG,2008-07-17,1,10489.44
14,Tipo_H_6-10,PATROCINIO,MG,2008-07-17,1,25966.694
1,Tipo_A,GOIANIA - GO,GO,2008-07-18,1,4100
1,Tipo_A,FRAIBURGO,SC,2008-07-18,1,10783
1,Tipo_A,VIDEIRA,SC,2008-07-18,1,12136
13,Tipo_H_2-5,PATROCINIO,MG,2008-07-21,1,10489.44
13,Tipo_H_2-5,BELO HORIZONTE,MG,2008-07-21,1,17949.8
9,Tipo_F_15-20,SINOP,MT,2008-07-21,1,98400
7,Tipo_F_0-11,TRES CORACOES,MG,2008-07-29,1,48505.46
17,Tipo_J_2-8,PONTA GROSSA,PR,2008-07-29,1,14351.64
2,Tipo_B,JUSSARA,GO,2008-07-30,1,28700
