CódigoItem,Descricao,Cidade Entrega,UF,Data Emissão NF,Quantidade,Valor
2,Tipo_B,Boa Vista do Buricá,RS,2019-07-31,1,46436.60000000
8,Tipo_F_0-11_Z,IPIXUNA DO PARA,PA,2019-08-27,1,64698
8,Tipo_F_0-11_Z,CANDEIAS DO JAMARI,RO,2019-09-11,1,59450
7,Tipo_F_0-11,UBERLANDIA,MG,2019-10-31,1,69700
8,Tipo_F_0-11_Z,IBITINGA,SP,2019-07-31,1,66789
8,Tipo_F_0-11_Z,IBITINGA,SP,2019-09-27,1,66789
17,Tipo_J_2-8,IBITINGA,SP,2020-02-28,1,21935
14,Tipo_H_6-10,IBITINGA,SP,2020-06-26,1,31242
8,Tipo_F_0-11_Z,GUARANTÃ DO NORTE,MT,2019-08-28,1,66830
8,Tipo_F_0-11_Z,JI-PARANA,RO,2019-09-16,1,61090
8,Tipo_F_0-11_Z,MESOPOLIS,SP,2019-07-18,1,44280
17,Tipo_J_2-8,JEQUERI,MG,2019-10-15,1,30750
10,Tipo_F_15-20_Z,CURIONOPOLIS,PA,2019-11-27,1,118900
10,Tipo_F_15-20_Z,NOVO MUNDO,MT,2019-09-27,1,119310
4,Tipo_D,NOVO MUNDO,MT,2019-12-18,1,37125.50000000
8,Tipo_F_0-11_Z,ALTO PARANA,PR,2019-10-07,1,86177.08000000
2,Tipo_B,ALTO PARANA,PR,2020-10-26,1,33702
13,Tipo_H_2-5,MONTE ALEGRE DE GOIAS,GO,2019-09-25,1,48913
13,Tipo_H_2-5,MONTE ALEGRE DE GOIAS,GO,2020-01-20,1,48913
14,Tipo_H_6-10,SAO BENTO DO UNA,PE,2019-10-10,1,47970
1,Tipo_A,ARIQUEMES,RO,2019-09-06,1,26855
17,Tipo_J_2-8,PIRITIBA,BA,2019-11-19,1,28485.57000000
17,Tipo_J_2-8,CORACAO DE MARIA,BA,2019-09-23,1,25830
17,Tipo_J_2-8,PEÇANHA,MG,2019-10-21,1,29930
14,Tipo_H_6-10,TENENTE PORTELA,RS,2019-10-16,1,62832.50000000
8,Tipo_F_0-11_Z,TANGARÁ DA SERRA,MT,2019-09-30,1,60065
17,Tipo_J_2-8,Ibiraiaras,RS,2019-08-22,1,19907.55000000
17,Tipo_J_2-8,Ibiraiaras,RS,2020-01-07,1,23767.29000000
8,Tipo_F_0-11_Z,NOVA CANAÃ DO NORTE,MT,2019-10-02,1,90200
12,Tipo_G,BONFIM,RR,2019-08-23,1,13266.28800000
18,Tipo_J_9,BONFIM,RR,2019-12-05,1,87520.65000000
8,Tipo_F_0-11_Z,JAGUAPITA,PR,2020-08-11,1,63550
13,Tipo_H_2-5,DOM SILVERIO,MG,2019-11-13,1,38052.10000000
9,Tipo_F_15-20,ZONA RURAL,MG,2019-10-10,1,140425
13,Tipo_H_2-5,PRUDENTOPOLIS,PR,2019-10-08,1,41410
18,Tipo_J_9,MANDAGUARI,PR,2019-10-31,1,39360
13,Tipo_H_2-5,TRES CORAÇÕES,MG,2019-11-25,1,31597.06000000
8,Tipo_F_0-11_Z,PAU D ARCO,TO,2019-10-22,1,65600
17,Tipo_J_2-8,PONTA GROSSA,PR,2019-10-22,1,33620
17,Tipo_J_2-8,ARARAQUARA,SP,2019-10-10,1,28700
13,Tipo_H_2-5,UBERLANDIA,MG,2019-11-05,1,38950
4,Tipo_D,SAO FELIX DO XINGU,PA,2019-09-04,1,28700
11,Tipo_F_25-27,CRISTALINA,GO,2020-01-31,1,197243.62000000
8,Tipo_F_0-11_Z,SINOP,MT,2019-11-14,1,46196.75000000
8,Tipo_F_0-11_Z,APARECIDA DO TABOADO,MS,2019-10-29,1,44280
18,Tipo_J_9,PARANAVAI,PR,2019-11-14,1,41000
17,Tipo_J_2-8,CACAPAVA,SP,2019-10-21,1,23452
17,Tipo_J_2-8,UMUARAMA,PR,2019-10-07,1,32800
17,Tipo_J_2-8,SANTO ANTONIO,RN,2019-10-28,1,24600
17,Tipo_J_2-8,BITURUNA,PR,2019-12-18,1,33389.39960000
18,Tipo_J_9,ESPERANCA NOVA,PR,2019-11-13,1,40221
18,Tipo_J_9,CACHOEIRA DO SUL,RS,2019-11-14,1,36080
17,Tipo_J_2-8,BARRETOS,SP,2019-11-21,1,23493
1,Tipo_A,DOIS CORREGOS,SP,2020-02-21,1,17015
17,Tipo_J_2-8,CAPIM GROSSO,BA,2019-11-20,1,26650
8,Tipo_F_0-11_Z,AVAI,SP,2020-11-17,1,81159.50000000
1,Tipo_A,APORE,GO,2019-11-01,1,29766
3,Tipo_C,PONTES E LACERDA,MT,2020-01-16,1,76712.64000000
3,Tipo_C,PONTES E LACERDA,MT,2020-06-25,1,76712.64000000
18,Tipo_J_9,ARANDU,SP,2019-12-03,1,43870
17,Tipo_J_2-8,IATI,PE,2019-12-19,1,35875
17,Tipo_J_2-8,MONTENEGRO,RS,2019-11-26,1,19103.13000000
11,Tipo_F_25-27,CORUMBIARA,RO,2020-01-21,1,186550
8,Tipo_F_0-11_Z,PONTES E LACERDA,MT,2019-10-17,1,60885
2,Tipo_B,ANANINDEUA,PA,2019-11-29,1,37187
2,Tipo_B,ANANINDEUA,PA,2019-11-29,1,37187
17,Tipo_J_2-8,SAO BENTO DO UNA,PE,2019-12-19,1,35670
17,Tipo_J_2-8,LAFAIETE COUTINHO,BA,2020-02-06,1,27880
17,Tipo_J_2-8,TAMARANA,PR,2020-03-18,1,30750
2,Tipo_B,ITAPEVA,SP,2020-03-09,1,36982
8,Tipo_F_0-11_Z,SAO GABRIEL DO OESTE,MS,2020-07-23,1,48239.37000000
17,Tipo_J_2-8,SAO GABRIEL DO OESTE,MS,2020-10-29,1,31420.35000000
17,Tipo_J_2-8,VENTUROSA,PE,2020-05-29,1,34850
9,Tipo_F_15-20,BARRA DO BUGRES,MT,2020-06-19,1,209100
18,Tipo_J_9,RONDON,PR,2020-03-03,1,45100
11,Tipo_F_25-27,ALTA FLORESTA,MT,2019-11-14,1,196800
17,Tipo_J_2-8,IJUÍ,RS,2019-12-23,1,22715.64000000
13,Tipo_H_2-5,MINEIROS,GO,2020-03-30,1,31020.60000000
17,Tipo_J_2-8,PRESIDENTE GETÚLIO,SC,2019-11-22,1,22308.92000000
8,Tipo_F_0-11_Z,PONTES E LACERDA,MT,2020-02-07,1,60885
14,Tipo_H_6-10,VARGEÃO,SC,2019-12-20,1,47139.75000000
14,Tipo_H_6-10,VARGEÃO,SC,2020-02-14,1,45735.50000000
17,Tipo_J_2-8,CORNELIO PROCOPIO,PR,2020-01-27,1,30750
18,Tipo_J_9,AMAPORA,PR,2020-05-06,1,53218
18,Tipo_J_9,CORRENTINA,BA,2020-03-27,1,62771
17,Tipo_J_2-8,CONCÓRDIA,SC,2019-11-29,1,24422.94970000
17,Tipo_J_2-8,CONCÓRDIA,SC,2020-07-24,1,24499.24250000
13,Tipo_H_2-5,LAGES,SC,2020-01-30,1,50430
8,Tipo_F_0-11_Z,PEIXOTO DE AZEVEDO,MT,2020-01-30,1,63960
8,Tipo_F_0-11_Z,XINGUARA,PA,2020-03-27,1,80975
2,Tipo_B,HIDROLANDIA,GO,2020-02-20,1,53300
13,Tipo_H_2-5,GUARANIACU,PR,2020-02-27,1,41738
14,Tipo_H_6-10,CAJURI,MG,2020-03-31,1,50840
13,Tipo_H_2-5,LINDÓIA DO SUL,SC,2020-02-26,1,32103
10,Tipo_F_15-20_Z,PEREIRAS,SP,2019-12-23,1,104550
17,Tipo_J_2-8,CAMPOS NOVOS,SC,2020-07-15,1,21584.45000000
17,Tipo_J_2-8,OURO FINO,MG,2020-03-12,1,30340
4,Tipo_D,ALTA FLORESTA,MT,2020-02-21,1,17425
8,Tipo_F_0-11_Z,PONTES E LACERDA,MT,2020-02-12,1,60885
18,Tipo_J_9,PALMEIRA,PR,2020-03-27,1,44280
17,Tipo_J_2-8,BOSSOROCA,RS,2020-02-28,1,20500
8,Tipo_F_0-11_Z,BARRA DO BUGRES,MT,2020-02-14,1,54653
4,Tipo_D,RESERVA,PR,2020-03-10,1,15785
1,Tipo_A,MOJU,PA,2020-01-21,1,27429
8,Tipo_F_0-11_Z,CHAPADA DOS GUIMARÃES,MT,2020-02-17,1,73390
13,Tipo_H_2-5,PIRES DO RIO,GO,2020-05-29,1,35998
14,Tipo_H_6-10,CASTANHAL,PA,2020-04-08,1,47150
17,Tipo_J_2-8,ESTRELA,RS,2020-03-25,1,27264.18000000
17,Tipo_J_2-8,CÁCERES,MT,2020-04-13,1,32492.50000000
17,Tipo_J_2-8,ITAPETIM,PE,2020-04-06,1,27351.10000000
17,Tipo_J_2-8,ITAPETIM,PE,2020-04-06,1,27351.10000000
17,Tipo_J_2-8,GAVIAO,BA,2020-04-22,1,23370
11,Tipo_F_25-27,SANTA RITA DO PARDO,MS,2020-08-18,1,201597
1,Tipo_A,NATAL,RN,2020-06-18,1,27470
8,Tipo_F_0-11_Z,BARRA,BA,2020-06-26,1,64370
8,Tipo_F_0-11_Z,JANGADA,MT,2020-05-06,1,53300
17,Tipo_J_2-8,MIRIM DOCE,SC,2020-02-28,1,23411
1,Tipo_A,SANTO ANTONIO,RN,2020-06-30,1,25625
8,Tipo_F_0-11_Z,VERA CRUZ DO OESTE,PR,2020-03-31,1,48216
8,Tipo_F_0-11_Z,COCOS,BA,2020-05-08,1,57810
7,Tipo_F_0-11,GUARANIAÇU,PR,2020-04-23,1,51701
17,Tipo_J_2-8,ITIUBA,BA,2020-06-30,1,24600
9,Tipo_F_15-20,BONOPOLIS,GO,2020-05-05,1,130872
8,Tipo_F_0-11_Z,LARANJEIRAS DO SUL,PR,2020-03-06,1,55350
1,Tipo_A,LINS,SP,2020-05-15,1,20910
17,Tipo_J_2-8,MAMBORE,PR,2020-05-13,1,32800
4,Tipo_D,CORUMBIARA,RO,2020-03-27,1,30823.80000000
8,Tipo_F_0-11_Z,SÃO JOSÉ DO XINGU,MT,2020-04-14,1,76424
15,Tipo_H_12-15,VACARIA,RS,2020-09-14,1,94459.08000000
8,Tipo_F_0-11_Z,JABORANDI,BA,2020-04-16,1,62730
18,Tipo_J_9,RIO VERDE,GO,2020-03-23,1,43050
11,Tipo_F_25-27,MARILENA,PR,2020-06-02,1,192700
9,Tipo_F_15-20,ARINOS,MG,2020-04-30,1,110423.66000000
11,Tipo_F_25-27,SORRISO,MT,2020-04-28,1,193520
8,Tipo_F_0-11_Z,JANDAIA,GO,2020-05-05,1,56252
9,Tipo_F_15-20,DOM AQUINO,MT,2020-10-06,1,123000
17,Tipo_J_2-8,PEDRA,PE,2020-05-29,1,27880
14,Tipo_H_6-10,LUIZIANA,PR,2020-05-29,1,45100
1,Tipo_A,SAO DESIDERIO,BA,2020-06-15,1,29930
8,Tipo_F_0-11_Z,SAO DESIDERIO,BA,2020-08-31,1,68921
4,Tipo_D,MARACAJU,MS,2020-05-12,1,17497.57000000
8,Tipo_F_0-11_Z,BRASNORTE,MT,2020-08-13,1,68333.33470000
4,Tipo_D,PALMEIRAS DE GOIAS,GO,2020-04-23,1,16400
14,Tipo_H_6-10,PARANAITÁ,MT,2020-06-02,1,44977
17,Tipo_J_2-8,PALMAS,PR,2020-05-22,1,30750
14,Tipo_H_6-10,CONSELHEIRO MAIRINCK,PR,2020-06-15,1,51147.50000000
17,Tipo_J_2-8,UBERABA,MG,2020-04-23,1,21812
8,Tipo_F_0-11_Z,CRIXAS DO TOCANTINS,TO,2020-07-10,1,79950
14,Tipo_H_6-10,SANTA HELENA DE GOIAS,GO,2020-04-01,1,55760
8,Tipo_F_0-11_Z,LUCAS DO RIO VERDE,MT,2020-07-01,1,67650
9,Tipo_F_15-20,UBERLANDIA,MG,2020-06-19,1,99220
8,Tipo_F_0-11_Z,COLORADO DO OESTE,RO,2020-05-27,1,60885
4,Tipo_D,DOURADINA,PR,2020-06-15,1,12218
7,Tipo_F_0-11,ALTINOPOLIS,SP,2020-06-10,1,70725
9,Tipo_F_15-20,COLORADO DO OESTE,RO,2020-08-28,1,164000
2,Tipo_B,TIETE,SP,2020-04-13,1,45100
13,Tipo_H_2-5,TIETE,SP,2020-10-16,1,28700
4,Tipo_D,ITARUMA,GO,2020-05-06,1,11775.20000000
13,Tipo_H_2-5,CONCEIÇÃO DO CASTELO,ES,2020-06-17,1,44157
15,Tipo_H_12-15,ARUANÃ,GO,2020-06-30,1,98067.08000000
13,Tipo_H_2-5,ARAXA,MG,2020-05-04,1,38726.31630000
17,Tipo_J_2-8,PRUDENTOPOLIS,PR,2020-06-17,1,25830
1,Tipo_A,PACAJUS,CE,2020-05-12,1,29831.60000000
13,Tipo_H_2-5,ERVAL GRANDE,RS,2020-05-14,1,34665.50000000
1,Tipo_A,PALMAS DE MONTE ALTO,BA,2020-05-21,1,24600
10,Tipo_F_15-20_Z,PORTO ESTRELA,MT,2020-07-31,1,120540
18,Tipo_J_9,RIO VERDE,GO,2020-05-22,1,54530
8,Tipo_F_0-11_Z,PIMENTEIRAS DO OESTE,RO,2020-06-26,1,79540
18,Tipo_J_9,DIAMANTINO,MT,2020-07-23,1,110700
2,Tipo_B,DIAMANTINO,MT,2020-09-22,1,55640.28000000
13,Tipo_H_2-5,JATAÍ,GO,2020-05-11,1,43515.35000000
4,Tipo_D,ANDIRA,PR,2020-07-03,1,14760
7,Tipo_F_0-11,VERA,MT,2020-05-27,1,45100
2,Tipo_B,Tucumán,,2020-07-17,1,66046.28500000
8,Tipo_F_0-11_Z,PIRACEMA,MG,2020-11-05,1,59450
4,Tipo_D,NOVA GUARITA,MT,2020-07-14,1,32185
8,Tipo_F_0-11_Z,ROSÁRIO OESTE,MT,2020-05-29,1,66297
8,Tipo_F_0-11_Z,NOVA MUTUM,MT,2020-09-02,1,66297
4,Tipo_D,SANTO ANTONIO DO ARACANGUA,SP,2020-06-10,1,12300
15,Tipo_H_12-15,CAMPO ERÊ,SC,2020-06-03,1,90200
2,Tipo_B,CAMPO ERÊ,SC,2020-07-29,1,45100
17,Tipo_J_2-8,CRISTALINA,GO,2020-05-27,1,23666.84000000
8,Tipo_F_0-11_Z,CRISTALINA,GO,2020-08-05,1,61491.80000000
13,Tipo_H_2-5,LAPA,PR,2020-09-09,1,32800
9,Tipo_F_15-20,SANTO ANTONIO DO CAIUA,PR,2020-07-15,1,106600
18,Tipo_J_9,SAO DOMINGOS,GO,2020-07-06,1,51860.90000000
17,Tipo_J_2-8,CAMPOS DE JÚLIO,MT,2020-07-10,1,30750
4,Tipo_D,TRES LAGOAS,MS,2020-08-03,1,22058
2,Tipo_B,ITAMBE,BA,2020-09-10,1,49200
7,Tipo_F_0-11,MIRANTE DO PARANAPANEMA,SP,2020-08-31,1,57400
7,Tipo_F_0-11,MIRANTE DO PARANAPANEMA,SP,2020-08-31,1,57400
13,Tipo_H_2-5,COXIM,MS,2020-09-29,1,28700
13,Tipo_H_2-5,SAPEZAL,MT,2020-08-06,1,29454.40000000
18,Tipo_J_9,TOROPI,RS,2020-08-10,1,38130
8,Tipo_F_0-11_Z,BRASNORTE,MT,2020-08-28,1,55350
9,Tipo_F_15-20,MIMOSO DE GOIAS,GO,2020-08-11,1,104935.40000000
14,Tipo_H_6-10,MONTES CLAROS,MG,2020-07-14,1,42230
8,Tipo_F_0-11_Z,SILVANIA,GO,2020-08-13,1,51250
7,Tipo_F_0-11,SAPEZAL,MT,2020-08-20,1,61295
8,Tipo_F_0-11_Z,SAO DESIDERIO,BA,2020-08-25,1,70889
17,Tipo_J_2-8,HORTOLÂNDIA,SP,2020-07-31,1,39360
17,Tipo_J_2-8,SÃO FRANCISCO DE ITABAPOANA,RJ,2020-08-04,1,28085
8,Tipo_F_0-11_Z,ACAILANDIA,MA,2020-08-20,1,63755
17,Tipo_J_2-8,MANDAGUARI,PR,2020-09-02,1,29315
2,Tipo_B,ITAPIRA,SP,2020-10-01,1,41000
2,Tipo_B,SANTIAGO,RS,2020-07-27,1,41820
4,Tipo_D,PAU D'ARCO,TO,2020-07-15,1,28290
8,Tipo_F_0-11_Z,CHUPINGUAIA,RO,2020-10-08,1,77900
8,Tipo_F_0-11_Z,BARRA DO CHOCA,BA,2020-08-31,1,82000
7,Tipo_F_0-11,CARIRI DO TOCANTINS,TO,2020-09-25,1,45100
4,Tipo_D,URUAÇU,GO,2020-07-30,1,11533.30000000
8,Tipo_F_0-11_Z,PONTES E LACERDA,MT,2020-09-11,1,53300
8,Tipo_F_0-11_Z,ADAMANTINA,SP,2020-10-05,1,64247
2,Tipo_B,PALMEIRA,PR,2020-09-23,1,63550
1,Tipo_A,CAMPINAS,SP,2020-10-05,1,24183.85000000
7,Tipo_F_0-11,PARAISO DAS AGUAS,MS,2020-09-25,1,62320
7,Tipo_F_0-11,MISSAL,PR,2020-11-23,1,35260
8,Tipo_F_0-11_Z,PONTES E LACERDA,MT,2020-09-30,1,61500
18,Tipo_J_9,OLIVEIRA,MG,2020-07-23,1,41492
18,Tipo_J_9,RIACHAO DAS NEVES,BA,2020-10-09,1,41000
13,Tipo_H_2-5,BROCHIER,RS,2020-10-02,1,38130
1,Tipo_A,JARDIM DE PIRANHAS,RN,2020-09-29,1,18450
13,Tipo_H_2-5,SÃO MANUEL,SP,2020-10-09,1,24600
9,Tipo_F_15-20,BURITIZEIRO,MG,2020-12-02,1,110700
8,Tipo_F_0-11_Z,LARANJAL PAULISTA,SP,2020-10-19,1,50430
4,Tipo_D,IGARAPAVA,SP,2020-10-15,1,16523
17,Tipo_J_2-8,VENTUROSA,PE,2020-07-30,1,24600
13,Tipo_H_2-5,GRANDES RIOS,PR,2020-10-26,1,32779.50000000
2,Tipo_B,SAO SEPE,RS,2020-10-13,1,47385.75000000
7,Tipo_F_0-11,CAMBE,PR,2020-10-20,1,72775
1,Tipo_A,PORTO DE PEDRAS,AL,2020-09-24,1,25420
4,Tipo_D,MATOES,MA,2020-08-20,1,16441
8,Tipo_F_0-11_Z,POCONÉ,MT,2020-08-31,1,52603
13,Tipo_H_2-5,IBIA,MG,2020-09-11,1,36900
14,Tipo_H_6-10,FIGUEIROPOLIS,TO,2020-10-15,1,38540
17,Tipo_J_2-8,QUIXERAMOBIM,CE,2020-07-24,1,34981.20000000
1,Tipo_A,QUIXERAMOBIM,CE,2020-12-02,1,27880
15,Tipo_H_12-15,CARIRE,CE,2020-08-07,1,69700
4,Tipo_D,NOVA CANAÃ DO NORTE,MT,2020-08-11,1,34440
13,Tipo_H_2-5,PERDOES,MG,2020-10-29,1,31980
1,Tipo_A,SAO DOMINGOS DO PRATA,MG,2020-10-27,1,26855
11,Tipo_F_25-27,PORTO VELHO,RO,2020-09-09,1,197620
17,Tipo_J_2-8,BAYEUX,PB,2020-09-16,1,27101
13,Tipo_H_2-5,CORGUINHO,MS,2020-11-09,1,32800
1,Tipo_A,CURIUVA,PR,2020-10-05,1,19475
18,Tipo_J_9,CABO DE SANTO AGOSTINHO,PE,2020-10-13,1,43706
8,Tipo_F_0-11_Z,PONTES E LACERDA,MT,2020-11-27,1,61090
7,Tipo_F_0-11,RIBEIRAO PRETO,SP,2020-10-29,1,50696.50000000
17,Tipo_J_2-8,UBERLANDIA,MG,2020-10-07,1,23939.90000000
18,Tipo_J_9,CARPINA,PE,2020-10-13,1,43706
13,Tipo_H_2-5,LORENA,SP,2020-10-16,1,31590.50000000
13,Tipo_H_2-5,TUPACIGUARA,MG,2020-11-11,1,43870
1,Tipo_A,VOTUPORANGA,SP,2020-08-13,1,23763.60000000
17,Tipo_J_2-8,PENAPOLIS,SP,2020-10-30,1,34809
4,Tipo_D,PARANAVAI,PR,2020-10-20,1,30750
1,Tipo_A,CAICO,RN,2020-10-19,1,27880
13,Tipo_H_2-5,ALTO PARNAIBA,MA,2020-12-07,1,35055
8,Tipo_F_0-11_Z,PONTES E LACERDA,MT,2020-11-27,1,78720
2,Tipo_B,ERECHIM,RS,2020-10-30,1,27646.30000000
8,Tipo_F_0-11_Z,VILA RICA,MT,2020-11-06,1,51250
4,Tipo_D,ITUMBIARA,GO,2020-11-18,1,13533.28000000
8,Tipo_F_0-11_Z,ITUMBIARA,GO,2020-12-02,1,46615.77000000
8,Tipo_F_0-11_Z,ITUVERAVA,SP,2020-09-14,1,52603
14,Tipo_H_6-10,UBIRATA,PR,2020-11-27,1,54858
1,Tipo_A,LAPA,PR,2020-09-18,1,18450
17,Tipo_J_2-8,SANTA CRUZ DO RIO PARDO,SP,2020-11-05,1,28700
8,Tipo_F_0-11_Z,SÃO DOMINGOS,GO,2020-08-28,1,50020
1,Tipo_A,JUCURUTU,RN,2020-10-23,1,26240
8,Tipo_F_0-11_Z,JUARA,MT,2020-11-23,1,76670
18,Tipo_J_9,PEDRA,PE,2020-12-02,1,43460
13,Tipo_H_2-5,PATOS DE MINAS,MG,2020-09-17,1,27174.80000000
9,Tipo_F_15-20,TIROS,MG,2020-11-13,1,109921
8,Tipo_F_0-11_Z,DOIS VIZINHOS,PR,2020-11-23,1,56334
1,Tipo_A,SALTINHO,SP,2020-11-25,1,18034.75200000
17,Tipo_J_2-8,SAO MARTINHO,RS,2020-12-03,1,21640.21000000
1,Tipo_A,BALIZA,GO,2020-12-08,1,25616.80000000
11,Tipo_F_25-27,JOSE BONIFACIO,SP,2020-12-02,1,196390
7,Tipo_F_0-11,SÃO CARLOS,SP,2015-04-13,1,31374.02000000
13,Tipo_H_2-5,PATOS DE MINAS,MG,2016-02-25,1,38068.50000000
13,Tipo_H_2-5,PATOS DE MINAS,MG,2016-03-11,1,28372
7,Tipo_F_0-11,PONTES E LACERDA,MT,2016-04-04,1,43750.82940000
7,Tipo_F_0-11,PONTES E LACERDA,MT,2016-05-25,1,43658.72290000
7,Tipo_F_0-11,PONTES E LACERDA,MT,2016-05-05,1,47995.98170000
7,Tipo_F_0-11,PONTES E LACERDA,MT,2016-05-05,1,68143.48420000
9,Tipo_F_15-20,BARRETOS,SP,2016-04-12,1,194360.50000000
13,Tipo_H_2-5,Cachoeira do Sul,RS,2016-05-13,1,41000
7,Tipo_F_0-11,POSSE,GO,2016-09-02,1,53181.10000000
17,Tipo_J_2-8,SAO FRANCISCO,MG,2019-05-09,1,33005
17,Tipo_J_2-8,MARACAS,BA,2019-03-18,1,26240
13,Tipo_H_2-5,SAO JOSE DO RIO PRETO,SP,2019-07-16,1,26240
8,Tipo_F_0-11_Z,CASCAVEL,PR,2019-08-27,1,49979
8,Tipo_F_0-11_Z,PRESIDENTE PRUDENTE,SP,2019-09-03,1,65436
17,Tipo_J_2-8,BOFETE,SP,2019-08-19,1,31406
14,Tipo_H_6-10,PALMINOPOLIS,GO,2019-08-20,1,67650
13,Tipo_H_2-5,EDEIA,GO,2019-09-13,1,46133.20000000
17,Tipo_J_2-8,VITORIA DA CONQUISTA,BA,2019-02-12,1,23260.12000000
17,Tipo_J_2-8,JAU,SP,2019-02-25,1,24190
14,Tipo_H_6-10,Montenegro,RS,2019-04-04,1,48790
1,Tipo_A,MOGI DAS CRUZES,SP,2017-02-23,1,11644
7,Tipo_F_0-11,PIRACICABA,SP,2017-02-21,1,36900
17,Tipo_J_2-8,COLORADO DO OESTE,RO,2019-04-04,1,30545
8,Tipo_F_0-11_Z,CAMPO GRANDE,MS,2019-05-03,1,51952.33000000
11,Tipo_F_25-27,BRITANIA,GO,2019-05-16,1,221400
8,Tipo_F_0-11_Z,CAMPINÁPOLIS,MT,2017-07-07,1,50804.18650000
8,Tipo_F_0-11_Z,PONTES E LACERDA,MT,2017-09-22,1,63951.39000000
18,Tipo_J_9,CANARANA,MT,2017-12-21,1,46699.82000000
9,Tipo_F_15-20,SONORA,MS,2016-04-12,1,194360.50000000
17,Tipo_J_2-8,RECIFE,PE,2017-12-06,1,22140
4,Tipo_D,NAVIRAÍ,MS,2017-12-21,1,13042.10000000
19,Tipo_K,CASTRO,PR,2018-03-09,1,18434.83000000
7,Tipo_F_0-11,NAO ME TOQUE,RS,2016-04-04,1,43750.82940000
7,Tipo_F_0-11,Santo Augusto,RS,2016-05-05,1,68143.48420000
7,Tipo_F_0-11,SÃO CARLOS,SP,2016-05-05,1,47995.98170000
7,Tipo_F_0-11,SÃO CARLOS,SP,2016-05-25,1,43658.72290000
1,Tipo_A,SÃO LOURENÇO DO SUL,RS,2018-05-15,1,16482
7,Tipo_F_0-11,GOIÂNIA,GO,2018-03-21,1,69273.60000000
10,Tipo_F_15-20_Z,MOJU,PA,2018-09-03,1,112750
9,Tipo_F_15-20,MUNDO NOVO,GO,2018-11-08,1,147101.85000000
8,Tipo_F_0-11_Z,CAMPOS BELOS,GO,2019-07-30,1,70520
8,Tipo_F_0-11_Z,MARINGA,PR,2019-06-28,1,69546.66000000
7,Tipo_F_0-11,ITUMBIARA,GO,2018-12-19,1,69290
11,Tipo_F_25-27,SAO LUIS,MA,2019-09-16,1,178350
17,Tipo_J_2-8,ITUIUTABA,MG,2019-06-24,1,28700
13,Tipo_H_2-5,SAO MANUEL,SP,2019-08-09,1,31365
11,Tipo_F_25-27,LUIS ANTONIO,SP,2019-08-28,1,192700
9,Tipo_F_15-20,NOVA MUTUM,MT,2019-08-05,1,125870
8,Tipo_F_0-11_Z,SAO DOMINGOS,GO,2019-01-24,1,55350
14,Tipo_H_6-10,CAMPO GRANDE,MS,2018-12-19,1,35875
9,Tipo_F_15-20,PRESIDENTE KENNEDY,TO,2019-10-31,1,121565
14,Tipo_H_6-10,JATAI,GO,2019-10-07,1,55350
13,Tipo_H_2-5,OUREM,PA,2019-10-15,1,28700
4,Tipo_D,PEIXOTO DE AZEVEDO,MT,2019-10-17,1,38069.73000000
1,Tipo_A,OUREM,PA,2019-10-15,1,14760
8,Tipo_F_0-11_Z,SAO FELIX DO XINGU,PA,2019-09-11,1,61172
13,Tipo_H_2-5,VILA RICA,MT,2019-10-16,1,46740
11,Tipo_F_25-27,BELA VISTA DE GOIAS,GO,2019-11-29,1,221252.40000000
11,Tipo_F_25-27,BELA VISTA DE GOIAS,GO,2019-11-29,1,221252.40000000
8,Tipo_F_0-11_Z,BARBOSA,SP,2019-11-27,1,46125
8,Tipo_F_0-11_Z,SAO GABRIEL DO OESTE,MS,2019-12-19,1,46758.04000000
7,Tipo_F_0-11,GUARARAPES,SP,2020-04-14,1,69700
13,Tipo_H_2-5,QUINZE DE NOVEMBRO,RS,2020-02-10,1,41820
9,Tipo_F_15-20,FRUTAL,MG,2020-07-14,1,157747.50000000
17,Tipo_J_2-8,SAO GABRIEL DO OESTE,MS,2020-03-30,1,30627
4,Tipo_D,JUTI,MS,2020-03-18,1,15170
17,Tipo_J_2-8,SÃO LOURENÇO DO SUL,RS,2020-03-31,1,18450
7,Tipo_F_0-11,ARARAQUARA,SP,2017-02-21,1,36900
1,Tipo_A,BARRETOS,SP,2017-02-23,1,11644
3,Tipo_C,CHUPINGUAIA,RO,2020-07-10,1,70930
13,Tipo_H_2-5,PIRES DO RIO,GO,2020-05-27,1,43460
7,Tipo_F_0-11,SANTA CRUZ DE GOIAS,GO,2020-05-18,1,59798.50000000
8,Tipo_F_0-11_Z,NOVA LACERDA,MT,2020-05-14,1,60885
14,Tipo_H_6-10,CAMPO MOURAO,PR,2020-06-08,1,56744
18,Tipo_J_9,CAMPOS DE JÚLIO,MT,2020-07-03,1,109470
9,Tipo_F_15-20,SERRANOPOLIS,GO,2020-08-06,1,128125
14,Tipo_H_6-10,TRES LAGOAS,MS,2020-06-18,1,45100
14,Tipo_H_6-10,IJUI,RS,2020-08-10,1,47252.50000000
9,Tipo_F_15-20,LUIS EDUARDO MAGALHAES,BA,2020-06-26,1,157850
10,Tipo_F_15-20_Z,ALTO PARAISO,PR,2020-06-26,1,106600
8,Tipo_F_0-11_Z,VILA BILA DA SANTISSIMA TRINDADE,MT,2020-06-30,1,61090
1,Tipo_A,ROLANDIA,PR,2020-06-16,1,19885
